source_scope	source_path	target_unit	target_layer	target_path	result	note
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/500.management-layer-whole-design-completion/040.completion-rule-and-summary/1264_ERP_MANAGEMENT_LAYER_COMPLETION_RULE_CURRENT_STATE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1264_ERP_MANAGEMENT_LAYER_COMPLETION_RULE_CURRENT_STATE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/500.management-layer-whole-design-completion/040.completion-rule-and-summary/1265_ERP_MANAGEMENT_LAYER_COMMON_EXACTNESS_COMPLETION_CHECKLIST.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1265_ERP_MANAGEMENT_LAYER_COMMON_EXACTNESS_COMPLETION_CHECKLIST.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/500.management-layer-whole-design-completion/040.completion-rule-and-summary/1266_ERP_MANAGEMENT_LAYER_REQUEST_RESPONSE_AND_STATEFLOW_COMPLETION_RULE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1266_ERP_MANAGEMENT_LAYER_REQUEST_RESPONSE_AND_STATEFLOW_COMPLETION_RULE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_224743/module-design-reset/51.audit/020.architecture/1267_ERP_MANAGEMENT_LAYER_PERMISSION_AND_AUDIT_COMPLETION_RULE.md	51.audit	020.architecture	/data/data/com.termux/files/home/02.ERP-system/51.audit/020.architecture/1267_ERP_MANAGEMENT_LAYER_PERMISSION_AND_AUDIT_COMPLETION_RULE.md	distributed	copied to canonical layer and archived source
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/500.management-layer-whole-design-completion/040.completion-rule-and-summary/1268_ERP_MANAGEMENT_LAYER_SCREEN_AND_REPORTING_COMPLETION_RULE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1268_ERP_MANAGEMENT_LAYER_SCREEN_AND_REPORTING_COMPLETION_RULE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/500.management-layer-whole-design-completion/040.completion-rule-and-summary/1269_ERP_MANAGEMENT_LAYER_CROSS_MODULE_RECONCILIATION_RULE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1269_ERP_MANAGEMENT_LAYER_CROSS_MODULE_RECONCILIATION_RULE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/500.management-layer-whole-design-completion/040.completion-rule-and-summary/1270_ERP_MANAGEMENT_LAYER_INTEGRATED_SUMMARY.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1270_ERP_MANAGEMENT_LAYER_INTEGRATED_SUMMARY.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/500.management-layer-whole-design-completion/040.completion-rule-and-summary/1271_ERP_MANAGEMENT_LAYER_COMPLETION_NOTE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1271_ERP_MANAGEMENT_LAYER_COMPLETION_NOTE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/500.management-layer-whole-design-completion/040.completion-rule-and-summary/1272_ERP_MANAGEMENT_LAYER_ROOT_NAVIGATION_RULE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1272_ERP_MANAGEMENT_LAYER_ROOT_NAVIGATION_RULE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/500.management-layer-whole-design-completion/040.completion-rule-and-summary/INDEX.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/INDEX__20260422_182656.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/500.management-layer-whole-design-completion/040.completion-rule-and-summary/OVERVIEW.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/OVERVIEW__20260422_182656.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/500.management-layer-whole-design-completion/INDEX.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/INDEX__20260422_182656.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/500.management-layer-whole-design-completion/OVERVIEW.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/OVERVIEW__20260422_182656.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/010.current-state-and-scope/1273_ERP_CROSS_LAYER_RECONCILIATION_CURRENT_STATE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1273_ERP_CROSS_LAYER_RECONCILIATION_CURRENT_STATE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/010.current-state-and-scope/1274_ERP_CROSS_LAYER_RECONCILIATION_POSITIONING.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1274_ERP_CROSS_LAYER_RECONCILIATION_POSITIONING.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/010.current-state-and-scope/1275_ERP_CROSS_LAYER_RECONCILIATION_CANONICAL_SCOPE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1275_ERP_CROSS_LAYER_RECONCILIATION_CANONICAL_SCOPE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/010.current-state-and-scope/1276_ERP_CROSS_LAYER_MAP.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1276_ERP_CROSS_LAYER_MAP.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/010.current-state-and-scope/1277_ERP_CROSS_LAYER_COMPLETION_TARGET.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1277_ERP_CROSS_LAYER_COMPLETION_TARGET.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/010.current-state-and-scope/1278_ERP_CROSS_LAYER_EXIT_CRITERIA.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1278_ERP_CROSS_LAYER_EXIT_CRITERIA.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/010.current-state-and-scope/1279_ERP_CROSS_LAYER_CURRENT_STATE_ROOT_NAVIGATION_RULE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1279_ERP_CROSS_LAYER_CURRENT_STATE_ROOT_NAVIGATION_RULE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/010.current-state-and-scope/INDEX.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/INDEX__20260422_182656.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/010.current-state-and-scope/OVERVIEW.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/OVERVIEW__20260422_182656.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/020.source-truth-boundary-and-ownership-reconciliation/1280_ERP_CROSS_LAYER_SOURCE_TRUTH_CURRENT_STATE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1280_ERP_CROSS_LAYER_SOURCE_TRUTH_CURRENT_STATE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/020.source-truth-boundary-and-ownership-reconciliation/1281_ERP_BASE_TO_BUSINESS_RECONCILIATION_RULE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1281_ERP_BASE_TO_BUSINESS_RECONCILIATION_RULE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/020.source-truth-boundary-and-ownership-reconciliation/1282_ERP_BASE_TO_MANAGEMENT_RECONCILIATION_RULE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1282_ERP_BASE_TO_MANAGEMENT_RECONCILIATION_RULE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/020.source-truth-boundary-and-ownership-reconciliation/1283_ERP_BUSINESS_TO_MANAGEMENT_RECONCILIATION_RULE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1283_ERP_BUSINESS_TO_MANAGEMENT_RECONCILIATION_RULE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/020.source-truth-boundary-and-ownership-reconciliation/1284_ERP_OPTION_FAMILY_VS_BUSINESS_MANAGEMENT_RECONCILIATION_RULE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1284_ERP_OPTION_FAMILY_VS_BUSINESS_MANAGEMENT_RECONCILIATION_RULE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/020.source-truth-boundary-and-ownership-reconciliation/1285_ERP_SUBSYSTEM_AND_EXTERNAL_APP_RECONCILIATION_RULE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1285_ERP_SUBSYSTEM_AND_EXTERNAL_APP_RECONCILIATION_RULE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/020.source-truth-boundary-and-ownership-reconciliation/1286_ERP_OWNERSHIP_COLLISION_WATCHLIST.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1286_ERP_OWNERSHIP_COLLISION_WATCHLIST.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/020.source-truth-boundary-and-ownership-reconciliation/1287_ERP_SOURCE_TRUTH_BOUNDARY_OWNERSHIP_ROOT_NAVIGATION_RULE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1287_ERP_SOURCE_TRUTH_BOUNDARY_OWNERSHIP_ROOT_NAVIGATION_RULE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/020.source-truth-boundary-and-ownership-reconciliation/INDEX.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/INDEX__20260422_182656.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/020.source-truth-boundary-and-ownership-reconciliation/OVERVIEW.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/OVERVIEW__20260422_182656.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/030.contract-stateflow-permission-reconciliation/1288_ERP_CROSS_LAYER_CONTRACT_RECONCILIATION_CURRENT_STATE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1288_ERP_CROSS_LAYER_CONTRACT_RECONCILIATION_CURRENT_STATE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/030.contract-stateflow-permission-reconciliation/1289_ERP_COMMON_REQUEST_RESPONSE_ENVELOPE_RECONCILIATION_RULE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1289_ERP_COMMON_REQUEST_RESPONSE_ENVELOPE_RECONCILIATION_RULE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/030.contract-stateflow-permission-reconciliation/1290_ERP_STATUS_AND_LIFECYCLE_VOCABULARY_RECONCILIATION_RULE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1290_ERP_STATUS_AND_LIFECYCLE_VOCABULARY_RECONCILIATION_RULE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/030.contract-stateflow-permission-reconciliation/1291_ERP_PERMISSION_FAMILY_RECONCILIATION_RULE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1291_ERP_PERMISSION_FAMILY_RECONCILIATION_RULE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_224743/module-design-reset/51.audit/020.architecture/1292_ERP_AUDIT_SENSITIVE_ACTION_RECONCILIATION_RULE.md	51.audit	020.architecture	/data/data/com.termux/files/home/02.ERP-system/51.audit/020.architecture/1292_ERP_AUDIT_SENSITIVE_ACTION_RECONCILIATION_RULE.md	distributed	copied to canonical layer and archived source
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/030.contract-stateflow-permission-reconciliation/1293_ERP_CROSS_LAYER_HANDOFF_DECLARATION_RULE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1293_ERP_CROSS_LAYER_HANDOFF_DECLARATION_RULE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_224743/module-design-reset/12.inventory/020.architecture/1294_ERP_UNRESOLVED_SEMANTIC_COLLISION_INVENTORY.md	12.inventory	020.architecture	/data/data/com.termux/files/home/02.ERP-system/12.inventory/020.architecture/1294_ERP_UNRESOLVED_SEMANTIC_COLLISION_INVENTORY.md	distributed	copied to canonical layer and archived source
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/030.contract-stateflow-permission-reconciliation/1295_ERP_CONTRACT_STATEFLOW_PERMISSION_ROOT_NAVIGATION_RULE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1295_ERP_CONTRACT_STATEFLOW_PERMISSION_ROOT_NAVIGATION_RULE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/030.contract-stateflow-permission-reconciliation/INDEX.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/INDEX__20260422_182656.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/030.contract-stateflow-permission-reconciliation/OVERVIEW.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/OVERVIEW__20260422_182656.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/040.reporting-navigation-and-completion-judgment/1296_ERP_CROSS_LAYER_REPORTING_CURRENT_STATE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1296_ERP_CROSS_LAYER_REPORTING_CURRENT_STATE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/040.reporting-navigation-and-completion-judgment/1297_ERP_REPORTING_RECONCILIATION_RULE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1297_ERP_REPORTING_RECONCILIATION_RULE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/040.reporting-navigation-and-completion-judgment/1298_ERP_NAVIGATION_LAYERING_RECONCILIATION_RULE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1298_ERP_NAVIGATION_LAYERING_RECONCILIATION_RULE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/040.reporting-navigation-and-completion-judgment/1299_ERP_WHOLE_DESIGN_COMPLETION_JUDGMENT_CHECKLIST.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1299_ERP_WHOLE_DESIGN_COMPLETION_JUDGMENT_CHECKLIST.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/040.reporting-navigation-and-completion-judgment/1300_ERP_WHOLE_DESIGN_COMPLETE_DECISION_RULE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1300_ERP_WHOLE_DESIGN_COMPLETE_DECISION_RULE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/040.reporting-navigation-and-completion-judgment/1301_ERP_FORMAL_ROADMAP_FIXATION_RELEASE_RULE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1301_ERP_FORMAL_ROADMAP_FIXATION_RELEASE_RULE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/040.reporting-navigation-and-completion-judgment/1302_ERP_CROSS_LAYER_INTEGRATED_SUMMARY.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1302_ERP_CROSS_LAYER_INTEGRATED_SUMMARY.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/040.reporting-navigation-and-completion-judgment/1303_ERP_CROSS_LAYER_COMPLETION_NOTE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1303_ERP_CROSS_LAYER_COMPLETION_NOTE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/040.reporting-navigation-and-completion-judgment/1304_ERP_CROSS_LAYER_ROOT_PATCH.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1304_ERP_CROSS_LAYER_ROOT_PATCH.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_224743/module-design-reset/52.master-data/020.architecture/1305_DESIGN_MASTER_INDEX_CROSS_LAYER_RECONCILIATION_PATCH.md	52.master-data	020.architecture	/data/data/com.termux/files/home/02.ERP-system/52.master-data/020.architecture/1305_DESIGN_MASTER_INDEX_CROSS_LAYER_RECONCILIATION_PATCH.md	distributed	copied to canonical layer and archived source
legacy-root	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_224743/module-design-reset/52.master-data/020.architecture/1306_ERP_SYSTEM_MASTER_INDEX_CROSS_LAYER_RECONCILIATION_PATCH.md	52.master-data	020.architecture	/data/data/com.termux/files/home/02.ERP-system/52.master-data/020.architecture/1306_ERP_SYSTEM_MASTER_INDEX_CROSS_LAYER_RECONCILIATION_PATCH.md	distributed	copied to canonical layer and archived source
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/040.reporting-navigation-and-completion-judgment/1307_ERP_CROSS_LAYER_ROOT_NAVIGATION_RULE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1307_ERP_CROSS_LAYER_ROOT_NAVIGATION_RULE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/040.reporting-navigation-and-completion-judgment/INDEX.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/INDEX__20260422_182656.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/040.reporting-navigation-and-completion-judgment/OVERVIEW.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/OVERVIEW__20260422_182656.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/INDEX.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/INDEX__20260422_182656.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/510.cross-layer-reconciliation-and-final-consistency/OVERVIEW.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/OVERVIEW__20260422_182656.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/520.formal-roadmap-fixation/010.current-state-and-principle/1308_ERP_FORMAL_ROADMAP_FIXATION_CURRENT_STATE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1308_ERP_FORMAL_ROADMAP_FIXATION_CURRENT_STATE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/520.formal-roadmap-fixation/010.current-state-and-principle/1309_ERP_FORMAL_ROADMAP_FIXATION_POSITIONING.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1309_ERP_FORMAL_ROADMAP_FIXATION_POSITIONING.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/520.formal-roadmap-fixation/010.current-state-and-principle/1310_ERP_FORMAL_ROADMAP_FIXATION_CANONICAL_SCOPE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1310_ERP_FORMAL_ROADMAP_FIXATION_CANONICAL_SCOPE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/520.formal-roadmap-fixation/010.current-state-and-principle/1311_ERP_FORMAL_ROADMAP_PREREQUISITE_ACCEPTANCE_RULE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1311_ERP_FORMAL_ROADMAP_PREREQUISITE_ACCEPTANCE_RULE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/520.formal-roadmap-fixation/010.current-state-and-principle/1312_ERP_FORMAL_ROADMAP_FIXED_PHASE_MAP.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1312_ERP_FORMAL_ROADMAP_FIXED_PHASE_MAP.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/520.formal-roadmap-fixation/010.current-state-and-principle/1313_ERP_FORMAL_ROADMAP_CURRENT_STATE_ROOT_NAVIGATION_RULE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1313_ERP_FORMAL_ROADMAP_CURRENT_STATE_ROOT_NAVIGATION_RULE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/520.formal-roadmap-fixation/010.current-state-and-principle/INDEX.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/INDEX__20260422_182656.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/520.formal-roadmap-fixation/010.current-state-and-principle/OVERVIEW.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/OVERVIEW__20260422_182656.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/520.formal-roadmap-fixation/020.layer-order-and-execution-sequence/1314_ERP_FORMAL_ROADMAP_EXECUTION_SEQUENCE_CURRENT_STATE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1314_ERP_FORMAL_ROADMAP_EXECUTION_SEQUENCE_CURRENT_STATE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/520.formal-roadmap-fixation/020.layer-order-and-execution-sequence/1315_ERP_BASE_LAYER_EXECUTION_ORDER_RULE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1315_ERP_BASE_LAYER_EXECUTION_ORDER_RULE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/520.formal-roadmap-fixation/020.layer-order-and-execution-sequence/1316_ERP_BUSINESS_LAYER_EXECUTION_ORDER_RULE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1316_ERP_BUSINESS_LAYER_EXECUTION_ORDER_RULE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/520.formal-roadmap-fixation/020.layer-order-and-execution-sequence/1317_ERP_MANAGEMENT_LAYER_EXECUTION_ORDER_RULE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1317_ERP_MANAGEMENT_LAYER_EXECUTION_ORDER_RULE.md	module_unknown	could not classify module/submodule
