op_kind	source_path	target_unit	target_layer	target_path	result	note
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/03.crm/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/03.crm/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/04.order-management/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/04.order-management/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/04.order-management/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/04.order-management/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/05.billing/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/05.billing/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/05.billing/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/05.billing/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/10.purchase/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/10.purchase/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/10.purchase/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/10.purchase/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/11.procurement/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/11.procurement/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/11.procurement/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/11.procurement/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/12.inventory/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/12.inventory/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/12.inventory/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/12.inventory/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/01.inbound/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/13.warehouse/01.inbound/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/01.inbound/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/13.warehouse/01.inbound/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/02.outbound/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/13.warehouse/02.outbound/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/02.outbound/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/13.warehouse/02.outbound/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/03.allocation/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/13.warehouse/03.allocation/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/03.allocation/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/13.warehouse/03.allocation/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/04.picking/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/13.warehouse/04.picking/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/04.picking/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/13.warehouse/04.picking/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/13.warehouse/05.shipping/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/13.warehouse/05.shipping/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/13.warehouse/06.receiving/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/13.warehouse/06.receiving/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/13.warehouse/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/13.warehouse/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/14.logistics/01.transportation/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/14.logistics/01.transportation/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/14.logistics/01.transportation/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/14.logistics/01.transportation/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/14.logistics/02.delivery/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/14.logistics/02.delivery/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/14.logistics/02.delivery/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/14.logistics/02.delivery/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/14.logistics/03.route-planning/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/14.logistics/03.route-planning/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/14.logistics/03.route-planning/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/14.logistics/03.route-planning/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/14.logistics/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/14.logistics/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/14.logistics/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/14.logistics/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/15.manufacturing/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/15.manufacturing/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/15.manufacturing/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/15.manufacturing/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/16.production-planning/01.mrp/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/16.production-planning/01.mrp/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/16.production-planning/01.mrp/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/16.production-planning/01.mrp/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/16.production-planning/02.crp/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/16.production-planning/02.crp/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/16.production-planning/02.crp/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/16.production-planning/02.crp/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/16.production-planning/03.scheduling/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/16.production-planning/03.scheduling/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/16.production-planning/03.scheduling/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/16.production-planning/03.scheduling/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/16.production-planning/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/16.production-planning/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/16.production-planning/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/16.production-planning/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/17.quality/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/17.quality/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/17.quality/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/17.quality/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/18.costing/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/18.costing/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/18.costing/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/18.costing/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/19.asset-management/01.asset-register/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/19.asset-management/01.asset-register/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/19.asset-management/01.asset-register/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/19.asset-management/01.asset-register/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/19.asset-management/02.maintenance-planning/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/19.asset-management/02.maintenance-planning/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/19.asset-management/02.maintenance-planning/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/19.asset-management/02.maintenance-planning/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/19.asset-management/03.utilization/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/19.asset-management/03.utilization/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/19.asset-management/03.utilization/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/19.asset-management/03.utilization/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/19.asset-management/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/19.asset-management/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/19.asset-management/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/19.asset-management/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/30.accounting/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/30.accounting/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/30.accounting/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/30.accounting/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/31.management-accounting/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/31.management-accounting/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/31.management-accounting/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/31.management-accounting/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/32.project-accounting/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/32.project-accounting/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/32.project-accounting/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/32.project-accounting/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/33.fixed-assets/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/33.fixed-assets/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/33.fixed-assets/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/33.fixed-assets/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/34.cash-management/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/34.cash-management/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/34.cash-management/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/34.cash-management/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/40.human-resources/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/40.human-resources/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/40.human-resources/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/40.human-resources/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/41.labor-management/01.attendance/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/41.labor-management/01.attendance/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/41.labor-management/01.attendance/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/41.labor-management/01.attendance/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/41.labor-management/02.shift/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/41.labor-management/02.shift/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/41.labor-management/02.shift/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/41.labor-management/02.shift/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/41.labor-management/03.leave/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/41.labor-management/03.leave/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/41.labor-management/03.leave/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/41.labor-management/03.leave/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/41.labor-management/04.overtime/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/41.labor-management/04.overtime/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/41.labor-management/04.overtime/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/41.labor-management/04.overtime/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/41.labor-management/05.work-record/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/41.labor-management/05.work-record/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/41.labor-management/05.work-record/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/41.labor-management/05.work-record/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/41.labor-management/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/41.labor-management/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/41.labor-management/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/41.labor-management/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/42.payroll/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/42.payroll/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/42.payroll/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/42.payroll/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/50.approval/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/50.approval/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/50.approval/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/50.approval/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/51.audit/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/51.audit/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/51.audit/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/51.audit/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/52.master-data/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/52.master-data/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/52.master-data/900.meta/910.transition-inbox/legacy-root-files	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/52.master-data/900.meta/910.transition-inbox/legacy-root-files	archived	archived empty unnecessary folder
empty_dir_archive	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/00.root-files/900.meta/910.transition-inbox/legacy-root-dirs	-	-	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_202743/empty-transition-holders/90.transition-triage/00.root-files/900.meta/910.transition-inbox/legacy-root-dirs	archived	archived empty unnecessary folder
